Pixel Value, K index, L index
157, 3, 3
157, 3, 3
156, 3, 3
156, 3, 3
156, 3, 3
154, 3, 3
157, 3, 3
156, 3, 3
156, 3, 3
156, 3, 3
157, 3, 3
157, 3, 3
156, 3, 3
154, 3, 3
156, 3, 3
156, 3, 3
156, 3, 3
157, 3, 3
158, 3, 3
158, 3, 3
156, 3, 3
155, 3, 3
155, 3, 3
154, 3, 3
158, 3, 3
158, 3, 3
158, 3, 3
158, 3, 3
156, 3, 3
155, 3, 3
156, 3, 3
157, 3, 3
158, 3, 3
160, 3, 3
158, 3, 3
159, 3, 3
158, 3, 3
158, 3, 3
158, 3, 3
158, 3, 3
158, 3, 3
160, 3, 3
160, 3, 3
160, 3, 3
161, 3, 3
164, 3, 3
162, 3, 4
160, 3, 4
163, 3, 4
160, 3, 4
158, 3, 4
158, 3, 4
157, 3, 4
155, 3, 4
160, 3, 4
159, 3, 4
160, 3, 4
159, 3, 4
155, 3, 4
156, 3, 4
155, 3, 4
153, 3, 4
157, 3, 4
156, 3, 4
157, 3, 4
157, 3, 4
156, 3, 4
156, 3, 4
156, 3, 4
154, 3, 4
157, 3, 4
156, 3, 4
156, 3, 4
156, 3, 4
157, 3, 4
157, 3, 4
156, 3, 4
154, 3, 4
156, 3, 4
156, 3, 4
156, 3, 4
157, 3, 4
158, 3, 4
158, 3, 4
156, 3, 4
155, 3, 4
155, 3, 4
154, 3, 4
158, 3, 4
158, 3, 4
158, 3, 4
158, 3, 4
156, 3, 4
155, 3, 4
156, 3, 4
157, 3, 4
158, 3, 4
160, 3, 4
158, 3, 4
159, 3, 4
158, 3, 4
158, 3, 4
158, 3, 4
158, 3, 4
158, 3, 4
160, 3, 4
160, 3, 4
160, 3, 4
161, 3, 4
164, 3, 4
162, 3, 5
160, 3, 5
163, 3, 5
160, 3, 5
158, 3, 5
158, 3, 5
157, 3, 5
155, 3, 5
160, 3, 5
159, 3, 5
160, 3, 5
159, 3, 5
155, 3, 5
156, 3, 5
155, 3, 5
153, 3, 5
157, 3, 5
156, 3, 5
157, 3, 5
157, 3, 5
156, 3, 5
156, 3, 5
156, 3, 5
154, 3, 5
157, 3, 5
156, 3, 5
156, 3, 5
156, 3, 5
157, 3, 5
157, 3, 5
156, 3, 5
154, 3, 5
156, 3, 5
156, 3, 5
156, 3, 5
157, 3, 5
158, 3, 5
158, 3, 5
156, 3, 5
155, 3, 5
155, 3, 5
154, 3, 5
158, 3, 5
158, 3, 5
158, 3, 5
158, 3, 5
156, 3, 5
155, 3, 5
156, 3, 5
157, 3, 5
158, 3, 5
160, 3, 5
158, 3, 5
159, 3, 5
158, 3, 5
158, 3, 5
158, 3, 5
158, 3, 5
158, 3, 5
160, 3, 5
160, 3, 5
160, 3, 5
161, 3, 5
164, 3, 5
162, 3, 6
160, 3, 6
163, 3, 6
160, 3, 6
158, 3, 6
158, 3, 6
157, 3, 6
155, 3, 6
160, 3, 6
159, 3, 6
160, 3, 6
159, 3, 6
155, 3, 6
156, 3, 6
155, 3, 6
153, 3, 6
157, 3, 6
156, 3, 6
157, 3, 6
157, 3, 6
156, 3, 6
156, 3, 6
156, 3, 6
154, 3, 6
157, 3, 6
156, 3, 6
156, 3, 6
156, 3, 6
157, 3, 6
157, 3, 6
156, 3, 6
154, 3, 6
156, 3, 6
156, 3, 6
156, 3, 6
157, 3, 6
158, 3, 6
158, 3, 6
156, 3, 6
155, 3, 6
155, 3, 6
154, 3, 6
158, 3, 6
158, 3, 6
158, 3, 6
158, 3, 6
156, 3, 6
155, 3, 6
156, 3, 6
157, 3, 6
158, 3, 6
160, 3, 6
158, 3, 6
159, 3, 6
158, 3, 6
158, 3, 6
158, 3, 6
158, 3, 6
158, 3, 6
160, 3, 6
160, 3, 6
160, 3, 6
161, 3, 6
164, 3, 6
162, 3, 7
160, 3, 7
163, 3, 7
160, 3, 7
158, 3, 7
158, 3, 7
157, 3, 7
155, 3, 7
160, 3, 7
159, 3, 7
160, 3, 7
159, 3, 7
155, 3, 7
156, 3, 7
155, 3, 7
153, 3, 7
157, 3, 7
156, 3, 7
157, 3, 7
157, 3, 7
156, 3, 7
156, 3, 7
156, 3, 7
154, 3, 7
157, 3, 7
156, 3, 7
156, 3, 7
156, 3, 7
157, 3, 7
157, 3, 7
156, 3, 7
154, 3, 7
156, 3, 7
156, 3, 7
156, 3, 7
157, 3, 7
158, 3, 7
158, 3, 7
156, 3, 7
155, 3, 7
155, 3, 7
154, 3, 7
158, 3, 7
158, 3, 7
158, 3, 7
158, 3, 7
156, 3, 7
155, 3, 7
156, 3, 7
157, 3, 7
158, 3, 7
160, 3, 7
158, 3, 7
159, 3, 7
158, 3, 7
158, 3, 7
158, 3, 7
158, 3, 7
158, 3, 7
160, 3, 7
160, 3, 7
160, 3, 7
161, 3, 7
164, 3, 7
162, 4, 0
160, 4, 0
163, 4, 0
160, 4, 0
158, 4, 0
158, 4, 0
157, 4, 0
155, 4, 0
160, 4, 0
159, 4, 0
160, 4, 0
159, 4, 0
155, 4, 0
156, 4, 0
155, 4, 0
153, 4, 0
157, 4, 0
156, 4, 0
157, 4, 0
157, 4, 0
156, 4, 0
156, 4, 0
156, 4, 0
154, 4, 0
157, 4, 0
156, 4, 0
156, 4, 0
156, 4, 0
157, 4, 0
157, 4, 0
156, 4, 0
154, 4, 0
156, 4, 0
156, 4, 0
156, 4, 0
157, 4, 0
158, 4, 0
158, 4, 0
156, 4, 0
155, 4, 0
155, 4, 0
154, 4, 0
158, 4, 0
158, 4, 0
158, 4, 0
158, 4, 0
156, 4, 0
155, 4, 0
156, 4, 0
157, 4, 0
158, 4, 0
160, 4, 0
158, 4, 0
159, 4, 0
158, 4, 0
158, 4, 0
158, 4, 0
158, 4, 0
158, 4, 0
160, 4, 0
160, 4, 0
160, 4, 0
161, 4, 0
164, 4, 0
162, 4, 1
160, 4, 1
163, 4, 1
160, 4, 1
158, 4, 1
158, 4, 1
157, 4, 1
155, 4, 1
160, 4, 1
159, 4, 1
160, 4, 1
159, 4, 1
155, 4, 1
156, 4, 1
155, 4, 1
153, 4, 1
157, 4, 1
156, 4, 1
157, 4, 1
157, 4, 1
156, 4, 1
156, 4, 1
156, 4, 1
154, 4, 1
157, 4, 1
156, 4, 1
156, 4, 1
156, 4, 1
157, 4, 1
157, 4, 1
156, 4, 1
154, 4, 1
156, 4, 1
156, 4, 1
156, 4, 1
157, 4, 1
158, 4, 1
158, 4, 1
156, 4, 1
155, 4, 1
155, 4, 1
154, 4, 1
158, 4, 1
158, 4, 1
158, 4, 1
158, 4, 1
156, 4, 1
155, 4, 1
156, 4, 1
157, 4, 1
158, 4, 1
160, 4, 1
158, 4, 1
159, 4, 1
158, 4, 1
158, 4, 1
158, 4, 1
158, 4, 1
158, 4, 1
160, 4, 1
160, 4, 1
160, 4, 1
161, 4, 1
164, 4, 1
162, 4, 2
160, 4, 2
163, 4, 2
160, 4, 2
158, 4, 2
158, 4, 2
157, 4, 2
155, 4, 2
160, 4, 2
159, 4, 2
160, 4, 2
159, 4, 2
155, 4, 2
156, 4, 2
155, 4, 2
153, 4, 2
157, 4, 2
156, 4, 2
157, 4, 2
157, 4, 2
156, 4, 2
156, 4, 2
156, 4, 2
154, 4, 2
157, 4, 2
156, 4, 2
156, 4, 2
156, 4, 2
157, 4, 2
157, 4, 2
156, 4, 2
154, 4, 2
156, 4, 2
156, 4, 2
156, 4, 2
157, 4, 2
158, 4, 2
158, 4, 2
156, 4, 2
155, 4, 2
155, 4, 2
154, 4, 2
158, 4, 2
158, 4, 2
158, 4, 2
158, 4, 2
156, 4, 2
155, 4, 2
156, 4, 2
157, 4, 2
158, 4, 2
160, 4, 2
158, 4, 2
159, 4, 2
158, 4, 2
158, 4, 2
158, 4, 2
158, 4, 2
158, 4, 2
160, 4, 2
160, 4, 2
160, 4, 2
161, 4, 2
164, 4, 2
162, 4, 3
160, 4, 3
163, 4, 3
160, 4, 3
158, 4, 3
158, 4, 3
157, 4, 3
155, 4, 3
160, 4, 3
159, 4, 3
160, 4, 3
159, 4, 3
155, 4, 3
156, 4, 3
155, 4, 3
153, 4, 3
157, 4, 3
156, 4, 3
157, 4, 3
157, 4, 3
156, 4, 3
156, 4, 3
156, 4, 3
154, 4, 3
157, 4, 3
156, 4, 3
156, 4, 3
156, 4, 3
157, 4, 3
157, 4, 3
156, 4, 3
154, 4, 3
156, 4, 3
156, 4, 3
156, 4, 3
157, 4, 3
158, 4, 3
158, 4, 3
156, 4, 3
155, 4, 3
155, 4, 3
154, 4, 3
158, 4, 3
158, 4, 3
158, 4, 3
158, 4, 3
156, 4, 3
155, 4, 3
156, 4, 3
157, 4, 3
158, 4, 3
160, 4, 3
158, 4, 3
159, 4, 3
158, 4, 3
158, 4, 3
158, 4, 3
158, 4, 3
158, 4, 3
160, 4, 3
160, 4, 3
160, 4, 3
161, 4, 3
164, 4, 3
162, 4, 4
160, 4, 4
163, 4, 4
160, 4, 4
158, 4, 4
158, 4, 4
157, 4, 4
155, 4, 4
160, 4, 4
159, 4, 4
160, 4, 4
159, 4, 4
155, 4, 4
156, 4, 4
155, 4, 4
153, 4, 4
157, 4, 4
156, 4, 4
157, 4, 4
157, 4, 4
156, 4, 4
156, 4, 4
156, 4, 4
154, 4, 4
157, 4, 4
156, 4, 4
156, 4, 4
156, 4, 4
157, 4, 4
157, 4, 4
156, 4, 4
154, 4, 4
156, 4, 4
156, 4, 4
156, 4, 4
157, 4, 4
158, 4, 4
158, 4, 4
156, 4, 4
155, 4, 4
155, 4, 4
154, 4, 4
158, 4, 4
158, 4, 4
158, 4, 4
158, 4, 4
156, 4, 4
155, 4, 4
156, 4, 4
157, 4, 4
158, 4, 4
160, 4, 4
158, 4, 4
159, 4, 4
158, 4, 4
158, 4, 4
158, 4, 4
158, 4, 4
158, 4, 4
160, 4, 4
160, 4, 4
160, 4, 4
161, 4, 4
164, 4, 4
162, 4, 5
160, 4, 5
163, 4, 5
160, 4, 5
158, 4, 5
158, 4, 5
157, 4, 5
155, 4, 5
160, 4, 5
159, 4, 5
160, 4, 5
159, 4, 5
155, 4, 5
156, 4, 5
155, 4, 5
153, 4, 5
157, 4, 5
156, 4, 5
157, 4, 5
157, 4, 5
156, 4, 5
156, 4, 5
156, 4, 5
154, 4, 5
157, 4, 5
156, 4, 5
156, 4, 5
156, 4, 5
157, 4, 5
157, 4, 5
156, 4, 5
154, 4, 5
156, 4, 5
156, 4, 5
156, 4, 5
157, 4, 5
158, 4, 5
158, 4, 5
156, 4, 5
155, 4, 5
155, 4, 5
154, 4, 5
158, 4, 5
158, 4, 5
158, 4, 5
158, 4, 5
156, 4, 5
155, 4, 5
156, 4, 5
157, 4, 5
158, 4, 5
160, 4, 5
158, 4, 5
159, 4, 5
158, 4, 5
158, 4, 5
158, 4, 5
158, 4, 5
158, 4, 5
160, 4, 5
160, 4, 5
160, 4, 5
161, 4, 5
164, 4, 5
162, 4, 6
160, 4, 6
163, 4, 6
160, 4, 6
158, 4, 6
158, 4, 6
157, 4, 6
155, 4, 6
160, 4, 6
159, 4, 6
160, 4, 6
159, 4, 6
155, 4, 6
156, 4, 6
155, 4, 6
153, 4, 6
157, 4, 6
156, 4, 6
157, 4, 6
157, 4, 6
156, 4, 6
156, 4, 6
156, 4, 6
154, 4, 6
157, 4, 6
156, 4, 6
156, 4, 6
156, 4, 6
157, 4, 6
157, 4, 6
156, 4, 6
154, 4, 6
156, 4, 6
156, 4, 6
156, 4, 6
157, 4, 6
158, 4, 6
158, 4, 6
156, 4, 6
155, 4, 6
155, 4, 6
154, 4, 6
158, 4, 6
158, 4, 6
158, 4, 6
158, 4, 6
156, 4, 6
155, 4, 6
156, 4, 6
157, 4, 6
158, 4, 6
160, 4, 6
158, 4, 6
159, 4, 6
158, 4, 6
158, 4, 6
158, 4, 6
158, 4, 6
158, 4, 6
160, 4, 6
160, 4, 6
160, 4, 6
161, 4, 6
164, 4, 6
162, 4, 7
160, 4, 7
163, 4, 7
160, 4, 7
158, 4, 7
158, 4, 7
157, 4, 7
155, 4, 7
160, 4, 7
159, 4, 7
160, 4, 7
159, 4, 7
155, 4, 7
156, 4, 7
155, 4, 7
153, 4, 7
157, 4, 7
156, 4, 7
157, 4, 7
157, 4, 7
156, 4, 7
156, 4, 7
156, 4, 7
154, 4, 7
157, 4, 7
156, 4, 7
156, 4, 7
156, 4, 7
157, 4, 7
157, 4, 7
156, 4, 7
154, 4, 7
156, 4, 7
156, 4, 7
156, 4, 7
157, 4, 7
158, 4, 7
158, 4, 7
156, 4, 7
155, 4, 7
155, 4, 7
154, 4, 7
158, 4, 7
158, 4, 7
158, 4, 7
158, 4, 7
156, 4, 7
155, 4, 7
156, 4, 7
157, 4, 7
158, 4, 7
160, 4, 7
158, 4, 7
159, 4, 7
158, 4, 7
158, 4, 7
158, 4, 7
158, 4, 7
158, 4, 7
160, 4, 7
160, 4, 7
160, 4, 7
161, 4, 7
164, 4, 7
162, 5, 0
160, 5, 0
163, 5, 0
160, 5, 0
158, 5, 0
158, 5, 0
157, 5, 0
155, 5, 0
160, 5, 0
159, 5, 0
160, 5, 0
159, 5, 0
155, 5, 0
156, 5, 0
155, 5, 0
153, 5, 0
157, 5, 0
156, 5, 0
157, 5, 0
157, 5, 0
156, 5, 0
156, 5, 0
156, 5, 0
154, 5, 0
157, 5, 0
156, 5, 0
156, 5, 0
156, 5, 0
157, 5, 0
157, 5, 0
156, 5, 0
154, 5, 0
156, 5, 0
156, 5, 0
156, 5, 0
157, 5, 0
158, 5, 0
158, 5, 0
156, 5, 0
155, 5, 0
155, 5, 0
154, 5, 0
158, 5, 0
158, 5, 0
158, 5, 0
158, 5, 0
156, 5, 0
155, 5, 0
156, 5, 0
157, 5, 0
158, 5, 0
160, 5, 0
158, 5, 0
159, 5, 0
158, 5, 0
158, 5, 0
158, 5, 0
158, 5, 0
158, 5, 0
160, 5, 0
160, 5, 0
160, 5, 0
161, 5, 0
164, 5, 0
162, 5, 1
160, 5, 1
163, 5, 1
160, 5, 1
158, 5, 1
158, 5, 1
157, 5, 1
155, 5, 1
160, 5, 1
159, 5, 1
160, 5, 1
159, 5, 1
155, 5, 1
156, 5, 1
155, 5, 1
153, 5, 1
157, 5, 1
156, 5, 1
157, 5, 1
157, 5, 1
156, 5, 1
156, 5, 1
156, 5, 1
154, 5, 1
157, 5, 1
156, 5, 1
156, 5, 1
156, 5, 1
157, 5, 1
157, 5, 1
156, 5, 1
154, 5, 1
156, 5, 1
156, 5, 1
156, 5, 1
157, 5, 1
158, 5, 1
158, 5, 1
156, 5, 1
155, 5, 1
155, 5, 1
154, 5, 1
158, 5, 1
158, 5, 1
158, 5, 1
158, 5, 1
156, 5, 1
155, 5, 1
156, 5, 1
157, 5, 1
158, 5, 1
160, 5, 1
158, 5, 1
159, 5, 1
158, 5, 1
158, 5, 1
158, 5, 1
158, 5, 1
158, 5, 1
160, 5, 1
160, 5, 1
160, 5, 1
161, 5, 1
164, 5, 1
162, 5, 2
160, 5, 2
163, 5, 2
160, 5, 2
158, 5, 2
158, 5, 2
157, 5, 2
155, 5, 2
160, 5, 2
159, 5, 2
160, 5, 2
159, 5, 2
155, 5, 2
156, 5, 2
155, 5, 2
153, 5, 2
157, 5, 2
156, 5, 2
157, 5, 2
157, 5, 2
156, 5, 2
156, 5, 2
156, 5, 2
154, 5, 2
157, 5, 2
156, 5, 2
156, 5, 2
156, 5, 2
157, 5, 2
157, 5, 2
156, 5, 2
154, 5, 2
156, 5, 2
156, 5, 2
156, 5, 2
157, 5, 2
158, 5, 2
158, 5, 2
156, 5, 2
155, 5, 2
155, 5, 2
154, 5, 2
158, 5, 2
158, 5, 2
158, 5, 2
158, 5, 2
156, 5, 2
155, 5, 2
156, 5, 2
157, 5, 2
158, 5, 2
160, 5, 2
158, 5, 2
159, 5, 2
158, 5, 2
158, 5, 2
158, 5, 2
158, 5, 2
158, 5, 2
160, 5, 2
160, 5, 2
160, 5, 2
161, 5, 2
164, 5, 2
162, 5, 3
160, 5, 3
163, 5, 3
160, 5, 3
158, 5, 3
158, 5, 3
157, 5, 3
155, 5, 3
160, 5, 3
159, 5, 3
160, 5, 3
159, 5, 3
155, 5, 3
156, 5, 3
155, 5, 3
153, 5, 3
157, 5, 3
156, 5, 3
157, 5, 3
157, 5, 3
156, 5, 3
156, 5, 3
156, 5, 3
154, 5, 3
157, 5, 3
156, 5, 3
156, 5, 3
156, 5, 3
157, 5, 3
157, 5, 3
156, 5, 3
154, 5, 3
156, 5, 3
156, 5, 3
156, 5, 3
157, 5, 3
158, 5, 3
158, 5, 3
156, 5, 3
155, 5, 3
155, 5, 3
154, 5, 3
158, 5, 3
158, 5, 3
158, 5, 3
158, 5, 3
156, 5, 3
155, 5, 3
156, 5, 3
157, 5, 3
158, 5, 3
160, 5, 3
158, 5, 3
159, 5, 3
158, 5, 3
158, 5, 3
158, 5, 3
158, 5, 3
158, 5, 3
160, 5, 3
160, 5, 3
160, 5, 3
161, 5, 3
164, 5, 3
162, 5, 4
160, 5, 4
163, 5, 4
160, 5, 4
158, 5, 4
158, 5, 4
157, 5, 4
155, 5, 4
160, 5, 4
159, 5, 4
160, 5, 4
159, 5, 4
155, 5, 4
156, 5, 4
155, 5, 4
153, 5, 4
157, 5, 4
156, 5, 4
157, 5, 4
157, 5, 4
156, 5, 4
156, 5, 4
156, 5, 4
154, 5, 4
157, 5, 4
156, 5, 4
156, 5, 4
156, 5, 4
157, 5, 4
157, 5, 4
156, 5, 4
154, 5, 4
156, 5, 4
156, 5, 4
156, 5, 4
157, 5, 4
158, 5, 4
158, 5, 4
156, 5, 4
155, 5, 4
155, 5, 4
154, 5, 4
158, 5, 4
158, 5, 4
158, 5, 4
158, 5, 4
156, 5, 4
155, 5, 4
156, 5, 4
157, 5, 4
158, 5, 4
160, 5, 4
158, 5, 4
159, 5, 4
158, 5, 4
158, 5, 4
158, 5, 4
158, 5, 4
158, 5, 4
160, 5, 4
160, 5, 4
160, 5, 4
161, 5, 4
164, 5, 4
162, 5, 5
160, 5, 5
163, 5, 5
160, 5, 5
158, 5, 5
158, 5, 5
157, 5, 5
155, 5, 5
160, 5, 5
159, 5, 5
160, 5, 5
159, 5, 5
155, 5, 5
156, 5, 5
155, 5, 5
153, 5, 5
157, 5, 5
156, 5, 5
157, 5, 5
157, 5, 5
156, 5, 5
156, 5, 5
156, 5, 5
154, 5, 5
157, 5, 5
156, 5, 5
156, 5, 5
156, 5, 5
157, 5, 5
157, 5, 5
156, 5, 5
154, 5, 5
156, 5, 5
156, 5, 5
156, 5, 5
157, 5, 5
158, 5, 5
158, 5, 5
156, 5, 5
155, 5, 5
155, 5, 5
154, 5, 5
158, 5, 5
158, 5, 5
158, 5, 5
158, 5, 5
156, 5, 5
155, 5, 5
156, 5, 5
157, 5, 5
158, 5, 5
160, 5, 5
158, 5, 5
159, 5, 5
158, 5, 5
158, 5, 5
158, 5, 5
158, 5, 5
158, 5, 5
160, 5, 5
160, 5, 5
160, 5, 5
161, 5, 5
164, 5, 5
162, 5, 6
160, 5, 6
163, 5, 6
160, 5, 6
158, 5, 6
158, 5, 6
157, 5, 6
155, 5, 6
160, 5, 6
159, 5, 6
160, 5, 6
159, 5, 6
155, 5, 6
156, 5, 6
155, 5, 6
153, 5, 6
157, 5, 6
156, 5, 6
157, 5, 6
157, 5, 6
156, 5, 6
156, 5, 6
156, 5, 6
154, 5, 6
157, 5, 6
156, 5, 6
156, 5, 6
156, 5, 6
157, 5, 6
157, 5, 6
156, 5, 6
154, 5, 6
156, 5, 6
156, 5, 6
156, 5, 6
157, 5, 6
158, 5, 6
158, 5, 6
156, 5, 6
155, 5, 6
155, 5, 6
154, 5, 6
158, 5, 6
158, 5, 6
158, 5, 6
158, 5, 6
156, 5, 6
155, 5, 6
156, 5, 6
157, 5, 6
158, 5, 6
160, 5, 6
158, 5, 6
159, 5, 6
158, 5, 6
158, 5, 6
158, 5, 6
158, 5, 6
158, 5, 6
160, 5, 6
160, 5, 6
160, 5, 6
161, 5, 6
164, 5, 6
162, 5, 7
160, 5, 7
163, 5, 7
160, 5, 7
158, 5, 7
158, 5, 7
157, 5, 7
155, 5, 7
160, 5, 7
159, 5, 7
160, 5, 7
159, 5, 7
155, 5, 7
156, 5, 7
155, 5, 7
153, 5, 7
157, 5, 7
156, 5, 7
157, 5, 7
157, 5, 7
156, 5, 7
156, 5, 7
156, 5, 7
154, 5, 7
157, 5, 7
156, 5, 7
156, 5, 7
156, 5, 7
157, 5, 7
157, 5, 7
156, 5, 7
154, 5, 7
156, 5, 7
156, 5, 7
156, 5, 7
157, 5, 7
158, 5, 7
158, 5, 7
156, 5, 7
155, 5, 7
155, 5, 7
154, 5, 7
158, 5, 7
158, 5, 7
158, 5, 7
158, 5, 7
156, 5, 7
155, 5, 7
156, 5, 7
157, 5, 7
158, 5, 7
160, 5, 7
158, 5, 7
159, 5, 7
158, 5, 7
158, 5, 7
158, 5, 7
158, 5, 7
158, 5, 7
160, 5, 7
160, 5, 7
160, 5, 7
161, 5, 7
164, 5, 7
162, 6, 0
160, 6, 0
163, 6, 0
160, 6, 0
158, 6, 0
158, 6, 0
157, 6, 0
155, 6, 0
160, 6, 0
159, 6, 0
160, 6, 0
159, 6, 0
155, 6, 0
156, 6, 0
155, 6, 0
153, 6, 0
157, 6, 0
156, 6, 0
157, 6, 0
157, 6, 0
156, 6, 0
156, 6, 0
156, 6, 0
154, 6, 0
157, 6, 0
156, 6, 0
156, 6, 0
156, 6, 0
157, 6, 0
157, 6, 0
156, 6, 0
154, 6, 0
156, 6, 0
156, 6, 0
156, 6, 0
157, 6, 0
158, 6, 0
158, 6, 0
156, 6, 0
155, 6, 0
155, 6, 0
154, 6, 0
158, 6, 0
158, 6, 0
158, 6, 0
158, 6, 0
156, 6, 0
155, 6, 0
156, 6, 0
157, 6, 0
158, 6, 0
160, 6, 0
158, 6, 0
159, 6, 0
158, 6, 0
158, 6, 0
158, 6, 0
158, 6, 0
158, 6, 0
160, 6, 0
160, 6, 0
160, 6, 0
161, 6, 0
164, 6, 0
162, 6, 1
160, 6, 1
163, 6, 1
160, 6, 1
158, 6, 1
158, 6, 1
157, 6, 1
155, 6, 1
160, 6, 1
159, 6, 1
160, 6, 1
159, 6, 1
155, 6, 1
156, 6, 1
155, 6, 1
153, 6, 1
157, 6, 1
156, 6, 1
157, 6, 1
157, 6, 1
156, 6, 1
156, 6, 1
156, 6, 1
154, 6, 1
157, 6, 1
156, 6, 1
156, 6, 1
156, 6, 1
157, 6, 1
157, 6, 1
156, 6, 1
154, 6, 1
156, 6, 1
156, 6, 1
156, 6, 1
157, 6, 1
158, 6, 1
158, 6, 1
156, 6, 1
155, 6, 1
155, 6, 1
154, 6, 1
158, 6, 1
158, 6, 1
158, 6, 1
158, 6, 1
156, 6, 1
155, 6, 1
156, 6, 1
157, 6, 1
158, 6, 1
160, 6, 1
158, 6, 1
159, 6, 1
158, 6, 1
158, 6, 1
158, 6, 1
158, 6, 1
158, 6, 1
160, 6, 1
160, 6, 1
160, 6, 1
161, 6, 1
164, 6, 1
162, 6, 2
160, 6, 2
163, 6, 2
160, 6, 2
158, 6, 2
158, 6, 2
157, 6, 2
155, 6, 2
160, 6, 2
159, 6, 2
160, 6, 2
159, 6, 2
155, 6, 2
156, 6, 2
155, 6, 2
153, 6, 2
157, 6, 2
156, 6, 2
157, 6, 2
157, 6, 2
156, 6, 2
156, 6, 2
156, 6, 2
154, 6, 2
157, 6, 2
156, 6, 2
156, 6, 2
156, 6, 2
157, 6, 2
157, 6, 2
156, 6, 2
154, 6, 2
156, 6, 2
156, 6, 2
156, 6, 2
157, 6, 2
158, 6, 2
158, 6, 2
156, 6, 2
155, 6, 2
155, 6, 2
154, 6, 2
158, 6, 2
158, 6, 2
158, 6, 2
158, 6, 2
156, 6, 2
155, 6, 2
156, 6, 2
157, 6, 2
158, 6, 2
160, 6, 2
158, 6, 2
159, 6, 2
158, 6, 2
158, 6, 2
158, 6, 2
158, 6, 2
158, 6, 2
160, 6, 2
160, 6, 2
160, 6, 2
161, 6, 2
164, 6, 2
162, 6, 3
160, 6, 3
163, 6, 3
160, 6, 3
158, 6, 3
158, 6, 3
157, 6, 3
155, 6, 3
160, 6, 3
159, 6, 3
160, 6, 3
159, 6, 3
155, 6, 3
156, 6, 3
155, 6, 3
153, 6, 3
157, 6, 3
156, 6, 3
157, 6, 3
157, 6, 3
156, 6, 3
156, 6, 3
156, 6, 3
154, 6, 3
157, 6, 3
156, 6, 3
156, 6, 3
156, 6, 3
157, 6, 3
157, 6, 3
156, 6, 3
154, 6, 3
156, 6, 3
156, 6, 3
156, 6, 3
157, 6, 3
158, 6, 3
158, 6, 3
156, 6, 3
155, 6, 3
155, 6, 3
154, 6, 3
158, 6, 3
158, 6, 3
158, 6, 3
158, 6, 3
156, 6, 3
155, 6, 3
156, 6, 3
157, 6, 3
158, 6, 3
160, 6, 3
158, 6, 3
159, 6, 3
158, 6, 3
158, 6, 3
158, 6, 3
158, 6, 3
158, 6, 3
160, 6, 3
160, 6, 3
160, 6, 3
161, 6, 3
164, 6, 3
162, 6, 4
160, 6, 4
163, 6, 4
160, 6, 4
158, 6, 4
158, 6, 4
157, 6, 4
155, 6, 4
160, 6, 4
159, 6, 4
160, 6, 4
159, 6, 4
155, 6, 4
156, 6, 4
155, 6, 4
153, 6, 4
157, 6, 4
156, 6, 4
157, 6, 4
157, 6, 4
156, 6, 4
156, 6, 4
156, 6, 4
154, 6, 4
157, 6, 4
156, 6, 4
156, 6, 4
156, 6, 4
157, 6, 4
157, 6, 4
156, 6, 4
154, 6, 4
156, 6, 4
156, 6, 4
156, 6, 4
157, 6, 4
158, 6, 4
158, 6, 4
156, 6, 4
155, 6, 4
155, 6, 4
154, 6, 4
158, 6, 4
158, 6, 4
158, 6, 4
158, 6, 4
156, 6, 4
155, 6, 4
156, 6, 4
157, 6, 4
158, 6, 4
160, 6, 4
158, 6, 4
159, 6, 4
158, 6, 4
158, 6, 4
158, 6, 4
158, 6, 4
158, 6, 4
160, 6, 4
160, 6, 4
160, 6, 4
161, 6, 4
164, 6, 4
162, 6, 5
160, 6, 5
163, 6, 5
160, 6, 5
158, 6, 5
158, 6, 5
157, 6, 5
155, 6, 5
160, 6, 5
159, 6, 5
160, 6, 5
159, 6, 5
155, 6, 5
156, 6, 5
155, 6, 5
153, 6, 5
157, 6, 5
156, 6, 5
157, 6, 5
157, 6, 5
156, 6, 5
156, 6, 5
156, 6, 5
154, 6, 5
157, 6, 5
156, 6, 5
156, 6, 5
156, 6, 5
157, 6, 5
157, 6, 5
156, 6, 5
154, 6, 5
156, 6, 5
156, 6, 5
156, 6, 5
157, 6, 5
158, 6, 5
158, 6, 5
156, 6, 5
155, 6, 5
155, 6, 5
154, 6, 5
158, 6, 5
158, 6, 5
158, 6, 5
158, 6, 5
156, 6, 5
155, 6, 5
156, 6, 5
157, 6, 5
158, 6, 5
160, 6, 5
158, 6, 5
159, 6, 5
158, 6, 5
158, 6, 5
158, 6, 5
158, 6, 5
158, 6, 5
160, 6, 5
160, 6, 5
160, 6, 5
161, 6, 5
164, 6, 5
162, 6, 6
160, 6, 6
163, 6, 6
160, 6, 6
158, 6, 6
158, 6, 6
157, 6, 6
155, 6, 6
160, 6, 6
159, 6, 6
160, 6, 6
159, 6, 6
155, 6, 6
156, 6, 6
155, 6, 6
153, 6, 6
157, 6, 6
156, 6, 6
157, 6, 6
157, 6, 6
156, 6, 6
156, 6, 6
156, 6, 6
154, 6, 6
157, 6, 6
156, 6, 6
156, 6, 6
156, 6, 6
157, 6, 6
157, 6, 6
156, 6, 6
154, 6, 6
156, 6, 6
156, 6, 6
156, 6, 6
157, 6, 6
158, 6, 6
158, 6, 6
